userId,title,rating
2,The Dangerous Lives of Altar Boys,5
2,Spotlight,5
3,Spider-Man 2,0.5
3,Dreamgirls,0.5
3,The Kid,0.5
3,300,0.5
3,This Is It,0.5
3,The Pirates! In an Adventure with Scientists!,5
3,Yes Man,0.5
3,The Ghost Writer,0.5
3,Boomerang,0.5
3,Alfie,0.5
3,Pandorum,0.5
3,Just Visiting,3.5
3,Sgt. Bilko,0.5
3,21,3
3,A View to a Kill,4.5
3,Ghost,0.5
3,Moonlight Mile,0.5
3,Beverly Hills Cop II,0.5
3,The Last Song,2
3,I Can Do Bad All By Myself,4
3,Summer Catch,0.5
3,Tales from the Crypt: Demon Knight,5
3,Skyline,4.5
3,The Lost Boys,0.5
3,Salvador,5
3,Brave New Girl,0.5
3,Wordplay,5
3,Ocean's Twelve,0.5
3,Cinderella Man,5
3,G.I. Jane,5
3,Ninja Assassin,4.5
3,The Mechanic,5
3,Bait,0.5
3,Delivery Man,5
3,Shaolin Soccer,4.5
3,The Legend of Suriyothai,5
3,Beerfest,4.5
3,Trapeze,5
3,The Devil's Own,0.5
4,The Amazing Spider-Man,3
4,Iron Man 3,2
4,Furious 7,3
4,X-Men: Days of Future Past,2
4,Pacific Rim,3
4,WALL·E,3
4,Alice Through the Looking Glass,4
4,Frozen,5
4,The Matrix Reloaded,1
4,Gods of Egypt,5
4,The World Is Not Enough,3
4,The BFG,5
4,Noah,2
4,The Perfect Storm,5
4,Stuart Little 2,1
4,"Monsters, Inc.",5
4,The Croods,2
4,The Patriot,3
4,Speed 2: Cruise Control,5
4,Ali,5
4,The Tourist,1
4,Surf's Up,5
4,Percy Jackson & the Olympians: The Lightning Thief,5
4,Unstoppable,4
4,Cloudy with a Chance of Meatballs,4
4,Charlie's Angels,3
4,Sherlock Holmes,3
4,The Interpreter,4
4,Click,2
4,Four Christmases,1
4,The Book of Eli,2
4,Fury,5
4,Evolution,5
4,Pompeii,5
4,The Lost World: Jurassic Park,1
4,Immortals,5
4,Hostage,1
4,Funny People,2
4,The Abyss,4
4,Seven Years in Tibet,5
4,Bad Company,3
4,Rock of Ages,2
4,Sky Captain and the World of Tomorrow,5
4,World Trade Center,3
4,Cheaper by the Dozen 2,4
4,Edge of Darkness,3
4,Resident Evil: Afterlife,4
4,Man on the Moon,4
4,Deck the Halls,5
4,The Twilight Saga: New Moon,4
4,Robin Hood: Prince of Thieves,4
4,Ted,4
4,Mr. Deeds,5
4,Erin Brockovich,5
4,22 Jump Street,5
4,Yes Man,5
4,Inside Man,5
4,Payback,5
4,Outbreak,5
4,Don't Say a Word,3
4,Dick Tracy,4
4,The Princess Diaries 2: Royal Engagement,5
4,Blade,3
4,Anaconda,2
4,Last Holiday,4
4,Cellular,5
4,The Ant Bully,2
4,Dune,5
4,Babylon A.D.,5
4,Multiplicity,5
4,Deep Rising,3
4,Argo,5
4,Lord of War,5
4,Vantage Point,4
4,Big Momma's House 2,1
4,Bridge of Spies,5
4,Unknown,5
4,The Prestige,5
4,Horrible Bosses 2,3
4,Escape from Planet Earth,2
4,Legal Eagles,5
4,Gothika,1
4,Medicine Man,4
4,The Guilt Trip,4
4,Final Destination 5,4
4,Torque,5
4,Life or Something Like It,4
4,The Deep End of the Ocean,4
4,FearDotCom,4
4,The Gunman,2
4,Hackers,5
4,The Hunting Party,5
4,A Monster in Paris,4
4,Baahubali: The Beginning,4
4,Star Trek: Generations,3
4,Underworld: Rise of the Lycans,1
4,Sabotage,5
4,The Maze Runner,4
4,Bridesmaids,4
4,Bringing Out the Dead,4
4,Midnight in Paris,3
4,Sicario,1
4,What's the Worst That Could Happen?,2
4,North Country,4
4,Role Models,1
4,Hocus Pocus,4
4,Just My Luck,4
4,"Mystery, Alaska",5
4,The Spy Next Door,3
4,"Legally Blonde 2: Red, White & Blonde",5
4,The Sisterhood of the Traveling Pants,2
4,Crocodile Dundee in Los Angeles,4
4,The Gambler,3
4,Dear John,2
4,War,4
4,The Girl Next Door,3
4,Draft Day,4
4,The Conspirator,1
4,Gettysburg,3
4,The Bad Lieutenant: Port of Call - New Orleans,5
4,Footloose,2
4,Old School,5
4,The Fisher King,4
4,There's Something About Mary,2
4,Never Back Down,4
4,Away We Go,5
4,Edward Scissorhands,4
4,A Very Harold & Kumar Christmas,3
4,One Missed Call,5
4,Georgia Rule,5
4,The Country Bears,5
4,One Night with the King,4
4,The Quiet American,5
4,A Cinderella Story,1
4,Bad Santa,1
4,Blue Jasmine,2
4,Center Stage,4
4,The Tailor of Panama,4
4,Renaissance,5
4,Wolves,3
4,I Know What You Did Last Summer,4
4,See Spot Run,4
4,Ramona and Beezus,1
4,The Place Beyond the Pines,5
4,The Muse,5
4,Mulholland Drive,1
4,Poetic Justice,4
4,Tea with Mussolini,5
4,Amen.,2
4,Dirty Work,4
4,Serial Mom,1
4,"Paris, je t'aime",2
4,True Romance,5
4,Stir of Echoes,5
4,Rachel Getting Married,5
4,Girl 6,4
4,Drive Hard,4
4,Dead Man Walking,5
4,Machine Gun McCain,2
4,For Greater Glory - The True Story of Cristiada,2
4,The Boy,4
4,The Corruptor,4
4,Get Over It,5
4,The Red Violin,4
4,Bucky Larson: Born to Be a Star,3
4,While We're Young,5
4,The Runaways,4
4,Black Christmas,1
4,Breakin' All the Rules,4
4,The I Inside,4
4,Half Baked,4
4,Men with Brooms,4
4,Dope,3
4,Beyond the Lights,5
4,The Visitors,4
4,Two Lovers and a Bear,4
4,Miss March,2
4,The Business of Strangers,1
4,A Shine of Rainbows,5
4,Do the Right Thing,2
4,Nighthawks,1
4,Trust,3
4,The Perfect Wave,3
4,The Secret,5
4,Cat on a Hot Tin Roof,4
4,Next Day Air,3
4,Enter the Dangerous Mind,4
4,Blazing Saddles,4
4,Timecrimes,3
4,My Own Private Idaho,1
4,Brick Lane,3
4,Robot & Frank,4
4,Eye of the Dolphin,3
4,The Other End of the Line,3
4,Christmas Mail,4
4,Stung,5
4,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,3
4,Stonewall,4
4,No Man's Land: The Rise of Reeker,3
4,Man on Wire,3
4,The Gatekeepers,2
4,My Name Is Bruce,5
4,Me You and Five Bucks,4
4,Closer to the Moon,3
4,Shalako,2
4,Queen of the Mountains,4
4,Grand Theft Parsons,1
4,Love Me Tender,4
4,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,3
4,Like Crazy,1
4,The FP,3
4,"Run, Hide, Die",5
4,Snow White and the Huntsman,3
4,Interstellar,4
4,X-Men: First Class,4
4,G.I. Joe: Retaliation,5
5,Avatar,4
5,The Amazing Spider-Man,4
5,X-Men: The Last Stand,4
5,Transformers: Revenge of the Fallen,4
5,The Amazing Spider-Man 2,3
5,The Great Gatsby,4
5,WALL·E,5
5,The Chronicles of Narnia: The Voyage of the Dawn Treader,4
5,Armageddon,3
5,Kung Fu Panda 3,3
5,"Monsters, Inc.",4
5,The Patriot,5
5,The Green Hornet,3
5,Ender's Game,4
5,Ali,3
5,The Cat in the Hat,1
5,The Emperor's New Groove,5
5,The Tourist,5
5,Batman Forever,3
5,The Mummy Returns,2
5,The Flowers of War,3
5,Toy Story 2,3
5,Ice Age: Dawn of the Dinosaurs,3
5,Sherlock Holmes,2
5,A.I. Artificial Intelligence,3
5,Hollow Man,4
5,Conan the Barbarian,2
5,All That Jazz,3
5,Fury,4
5,Mars Attacks!,4
5,Evolution,5
5,Ice Age: The Meltdown,3
5,Dreamgirls,5
5,Killers,4
5,Monster House,3
5,The Abyss,4
5,Wall Street: Money Never Sleeps,3
5,Dracula Untold,5
5,Stardust,3
5,The Dilemma,5
5,Bad Company,5
5,Doom,5
5,I Spy,3
5,Sky Captain and the World of Tomorrow,3
6,Pirates of the Caribbean: At World's End,4
6,Spectre,5
6,The Dark Knight Rises,3
6,John Carter,5
6,Spider-Man 3,4
6,Tangled,4
6,Avengers: Age of Ultron,3
6,Batman v Superman: Dawn of Justice,3
6,Superman Returns,4
6,Pirates of the Caribbean: Dead Man's Chest,3
6,Man of Steel,4
6,The Chronicles of Narnia: Prince Caspian,4
6,The Avengers,4
6,Men in Black 3,2
6,The Amazing Spider-Man,2
6,Robin Hood,5
6,The Golden Compass,4
6,King Kong,3
6,Titanic,4
6,Captain America: Civil War,3
6,Spider-Man 2,3
6,Iron Man 3,4
6,X-Men: The Last Stand,4
6,Transformers: Revenge of the Fallen,5
6,Cars 2,4
6,Toy Story 3,4
6,Furious 7,3
6,World War Z,4
6,X-Men: Days of Future Past,4
6,The Great Gatsby,1
6,Indiana Jones and the Kingdom of the Crystal Skull,4
6,2012,4
6,A Christmas Carol,4
6,Jupiter Ascending,4
6,X-Men: Apocalypse,3
6,The Dark Knight,3
6,Waterworld,4
6,The Jungle Book,3
6,Captain America: The Winter Soldier,5
6,Shrek Forever After,3
6,Tomorrowland,2
6,Big Hero 6,4
6,Independence Day: Resurgence,4
6,How to Train Your Dragon,4
6,Guardians of the Galaxy,4
6,The Fast and the Furious,3
6,X-Men: First Class,1
6,The Sorcerer's Apprentice,4
6,Poseidon,3
6,The Chronicles of Narnia: The Voyage of the Dawn Treader,5
6,Transformers,4
6,Alexander,3
6,The Matrix Reloaded,3
6,Mission: Impossible - Rogue Nation,3
6,Mission: Impossible III,3
6,White House Down,4
6,Mr. Peabody & Sherman,4
6,Troy,4
6,Armageddon,4
6,Men in Black II,4
6,Kung Fu Panda 3,3
6,Exodus: Gods and Kings,4
6,Star Trek,3
6,Spider-Man,5
6,How to Train Your Dragon 2,3
6,Stealth,3
6,Lethal Weapon 4,3
6,Sahara,5
6,Captain America: The First Avenger,3
6,The World Is Not Enough,3
6,Happy Feet Two,3
6,The Revenant,3
6,Rango,1
6,Penguins of Madagascar,2
6,The Bourne Ultimatum,3
6,Home,3
6,War of the Worlds,3
6,Salt,3
6,The Adventures of Tintin,2
6,Dinosaur,4
6,Night at the Museum: Secret of the Tomb,3
6,The Hunger Games: Mockingjay - Part 1,3
6,X2,3
6,Fast Five,3
6,Clash of the Titans,4
6,Total Recall,3
6,The 13th Warrior,3
6,The Bourne Legacy,4
6,How the Grinch Stole Christmas,4
6,Fantastic 4: Rise of the Silver Surfer,4
6,Life of Pi,3
6,Ghost Rider,2
6,Jason Bourne,3
6,Stuart Little 2,4
6,The Chronicles of Riddick,3
6,RoboCop,4
6,Star Wars: Episode III - Revenge of the Sith,5
6,Star Wars: Episode II - Attack of the Clones,3
6,Star Wars: Episode I - The Phantom Menace,2
6,Asterix at the Olympic Games,4
6,Windtalkers,4
6,Teenage Mutant Ninja Turtles,3
6,Gravity,3
6,Fantastic Four,3
6,Ocean's Twelve,5
6,Insurgent,4
6,The Aviator,3
6,Gulliver's Travels,4
6,The Green Hornet,3
6,300: Rise of an Empire,3
6,Home on the Range,3
6,Allegiant,5
6,Real Steel,3
6,Ender's Game,4
6,Live Free or Die Hard,5
6,Ali,3
6,The Cat in the Hat,3
6,"I, Robot",3
6,The Princess and the Frog,3
6,The Martian,4
6,Town & Country,3
6,Gone in Sixty Seconds,4
6,Minority Report,4
6,Harry Potter and the Chamber of Secrets,5
6,Planet of the Apes,3
6,Public Enemies,4
6,American Gangster,3
6,Django Unchained,2
6,The Hunchback of Notre Dame,3
6,The Expendables 2,3
6,National Treasure,4
6,Eragon,3
6,The Tourist,2
6,Cloud Atlas,3
6,Legend of the Guardians: The Owls of Ga'Hoole,3
6,Catwoman,4
6,Son of the Mask,3
6,The Adventures of Pluto Nash,1
6,Green Zone,3
6,The Peanuts Movie,5
6,The Spanish Prisoner,4
6,The Mummy Returns,5
6,Gangs of New York,4
6,The Flowers of War,5
6,Cinderella,1
6,Finding Nemo,4
6,The Lord of the Rings: The Return of the King,3
6,Seventh Son,3
6,Lara Croft: Tomb Raider,5
6,Rise of the Planet of the Apes,3
6,The Spiderwick Chronicles,5
6,The Alamo,4
6,The Incredibles,4
6,Percy Jackson & the Olympians: The Lightning Thief,3
6,Men in Black,3
6,Toy Story 2,3
6,What Lies Beneath,3
6,Cloudy with a Chance of Meatballs,3
6,Ice Age: Dawn of the Dinosaurs,5
6,The Secret Life of Walter Mitty,5
6,Charlie's Angels,4
6,The Departed,3
6,Mulan,4
6,Tropic Thunder,4
6,The Girl with the Dragon Tattoo,4
6,Die Hard: With a Vengeance,5
6,Sherlock Holmes,3
6,Ben-Hur,3
6,Atlantis: The Lost Empire,3
6,Alvin and the Chipmunks: The Road Chip,3
6,Valkyrie,4
6,You Don't Mess with the Zohan,3
6,A.I. Artificial Intelligence,5
6,Contact,3
6,Hollow Man,4
6,The Interpreter,5
6,Lara Croft Tomb Raider: The Cradle of Life,4
6,Now You See Me 2,3
6,Mission to Mars,3
6,Volcano,5
6,The Devil's Own,3
6,Conan the Barbarian,4
6,Cinderella Man,3
6,The Nutcracker: The Untold Story,3
6,Seabiscuit,3
6,Memoirs of a Geisha,3
6,All That Jazz,3
6,Scott Pilgrim vs. the World,3
6,Scooby-Doo,4
6,Dredd,3
6,Cats & Dogs 2 : The Revenge of Kitty Galore,3
6,Mission: Impossible,3
6,Charlotte's Web,5
6,RED 2,4
6,The Longest Yard,3
6,Grown Ups 2,3
6,Shutter Island,4
6,Road to Perdition,3
6,The Book of Eli,4
6,The Pink Panther,4
6,The Day the Earth Stood Still,3
6,Fury,5
6,Six Days Seven Nights,3
6,Spirit: Stallion of the Cimarron,3
6,Fantasia 2000,2
6,Mighty Joe Young,4
6,Swordfish,4
6,Little Nicky,3
6,Mars Attacks!,4
6,Evolution,4
6,Surrogates,4
6,Walking With Dinosaurs,5
6,The Postman,3
6,Arthur and the Invisibles,3
6,Oceans,3
6,A Sound of Thunder,4
6,Top Cat Begins,3
6,A Beautiful Mind,3
6,Cloudy with a Chance of Meatballs 2,3
6,Jack and Jill,5
6,The Little Prince,3
6,The Secret Life of Pets,3
6,Independence Day,4
6,The Lost World: Jurassic Park,3
6,Madagascar,3
6,Ice Age: The Meltdown,4
6,50 First Dates,4
6,Now You See Me,3
6,Vertical Limit,3
6,Dreamgirls,3
6,Killers,3
6,The Man from U.N.C.L.E.,3
6,First Knight,3
6,Anna and the King,3
6,Hostage,3
6,Titan A.E.,3
6,Soldier,4
6,Carriers,3
6,Unbreakable,2
6,Sucker Punch,3
6,Fool's Gold,3
6,Funny People,5
6,xXx,4
6,S.W.A.T.,3
6,The Monuments Men,5
6,The Abyss,5
6,Wall Street: Money Never Sleeps,3
6,Dracula Untold,5
6,Stardust,3
6,Seven Years in Tibet,4
6,The Dilemma,4
6,Bad Company,5
6,Doom,3
6,I Spy,4
6,Legends of Oz: Dorothy's Return,3
6,Sky Captain and the World of Tomorrow,3
6,Basic Instinct 2,4
6,Money Train,5
6,The Last Legion,3
6,What Women Want,4
6,The Santa Clause 2,4
6,Step Brothers,1
6,The Kid,4
6,Zathura: A Space Adventure,3
6,"I, Frankenstein",3
6,Gone Girl,3
6,The General's Daughter,3
6,Daddy Day Care,4
6,Two Weeks Notice,3
6,Cheaper by the Dozen 2,4
6,Maze Runner: The Scorch Trials,5
6,Eat Pray Love,3
6,The Family Man,4
6,Deep Blue Sea,2
6,The Tuxedo,5
6,Reign of Fire,3
6,Righteous Kill,1
6,The Legend of Bagger Vance,3
6,The Last Castle,3
6,Dark Water,5
6,The Spirit,5
6,Rambo III,3
6,The Internship,3
6,Red Tails,3
6,The Devil's Advocate,4
6,American Wedding,3
6,Bowfinger,5
6,Executive Decision,4
6,The Forbidden Kingdom,3
6,Free Birds,4
6,Alien³,3
6,The Ghost and the Darkness,3
6,Semi-Pro,4
6,The Fan,4
6,Bullet to the Head,3
6,Law Abiding Citizen,3
6,Grindhouse,3
6,Valentine's Day,3
6,The Change-Up,3
6,The Life Aquatic with Steve Zissou,3
6,The Life of David Gale,3
6,The Messenger: The Story of Joan of Arc,4
6,The Scarlet Letter,4
6,Beautiful Creatures,4
6,The Big Bounce,2
6,The Adventures of Ford Fairlane,4
6,Traffic,4
6,Taken 2,3
6,The Bucket List,5
6,Coyote Ugly,4
6,From Hell,4
6,Last Holiday,3
6,Revolutionary Road,4
6,Babylon A.D.,3
7,Avatar,4.5
7,The Great Gatsby,4.5
7,WALL·E,3
7,Armageddon,4.5
7,Lethal Weapon 4,4
7,Speed 2: Cruise Control,5
7,Die Hard: With a Vengeance,5
7,Conan the Barbarian,3
7,Fantasia 2000,5
7,Walking With Dinosaurs,5
7,The Monuments Men,2
7,The Abyss,3
7,Wall Street: Money Never Sleeps,2.5
7,Stardust,3
7,Seven Years in Tibet,5
7,Bad Company,3.5
7,World Trade Center,4
7,Invictus,4
7,Dark Water,4.5
7,Payback,3
7,Failure to Launch,4
7,Johnny English Reborn,4
7,Big Momma's House 2,1.5
7,Unknown,4
7,Made of Honor,4
7,The Rainmaker,4
7,The Guilt Trip,5
7,Scream 4,4.5
7,The Musketeer,5
7,Colombiana,1.5
7,Raise the Titanic,5
7,Bringing Out the Dead,3.5
7,Star Trek V: The Final Frontier,5
7,Little Shop of Horrors,4
7,What's the Worst That Could Happen?,3
7,Ripley's Game,3
7,Pineapple Express,0.5
7,Lords of Dogtown,4
7,Gettysburg,1.5
7,Ironclad,4.5
7,There's Something About Mary,5
7,Bad Santa,2
7,Catch That Kid,3.5
7,Bad Grandpa,5
7,Mulholland Drive,1.5
7,District B13,3
7,Broken Horses,4.5
7,Poetic Justice,2
7,My Boss's Daughter,2.5
7,The Diving Bell and the Butterfly,1.5
7,Flipped,3.5
7,Dirty Work,4.5
7,Rachel Getting Married,4
7,Elsa & Fred,4.5
7,Michael Jordan to the Max,1.5
7,Two Lovers and a Bear,4.5
7,House Party 2,1.5
7,Made,1
7,Mondays in the Sun,3.5
7,The Hunt,5
7,Phat Girlz,4
7,Amnesiac,2.5
7,The Dress,3
7,Jesus' Son,4
7,Insidious,2
7,Me You and Five Bucks,2
7,Desire,4
7,The Charge of the Light Brigade,0.5
7,Orgazmo,4.5
7,Sugar Town,1
7,Perfect Cowboy,1.5
7,Terminator Salvation,1.5
7,Evan Almighty,3
7,Captain America: The Winter Soldier,4
7,Interstellar,4
7,Stealth,4
7,Australia,4.5
7,Dinosaur,4.5
7,Creepshow,3.5
7,Snake Eyes,3.5
7,AVP: Alien vs. Predator,0.5
7,Cliffhanger,4
7,Death Race,3
7,We Are Marshall,3
7,Cats & Dogs,1.5
7,American Wedding,5
7,K-PAX,4.5
7,Double Jeopardy,4.5
7,Behind Enemy Lines,4
7,Shall We Dance?,4.5
7,The Grand Budapest Hotel,4
7,Legends of the Fall,4
7,The Spy Next Door,0.5
7,Kundun,4.5
7,My Fellow Americans,4.5
7,Babel,2
7,Observe and Report,4.5
7,Catch That Kid,4
7,Steve Jobs,3
7,Ong Bak 2,4
7,High School Musical 2,4.5
7,Ouija,3.5
7,"20,000 Leagues Under the Sea",2.5
7,Memento,2
7,Paa,4.5
7,She's the One,4.5
7,City of God,3.5
7,Human Traffic,1
7,Some Like It Hot,1
7,Ida,4.5
7,2016: Obama's America,1.5
7,[REC],1
7,From Russia with Love,3.5
7,In the Shadow of the Moon,1
7,Meek's Cutoff,4.5
7,All Is Bright,4
7,Shark Lake,4
7,River's Edge,3.5
7,Buried,4
7,ABCD (Any Body Can Dance),1
7,Nowhere Boy,2.5
7,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,2.5
7,Sublime,4
7,Maggie,3
7,Cheri,3.5
7,Spaceballs,2
7,Peaceful Warrior,3.5
7,Quo Vadis,2
7,Valley of the Wolves: Iraq,1.5
7,The Flower of Evil,2
7,"Guten Tag, Ramón",3.5
7,Two Girls and a Guy,3.5
7,Children of Heaven,1
7,After Earth,2
7,Asterix at the Olympic Games,1
7,Eagle Eye,3
7,Deep Blue Sea,4.5
7,Supercapitalist,3.5
7,The Circle,3.5
7,Diner,4.5
7,Sex Drive,4
7,Legally Blonde,4.5
7,Baby Boy,1
7,The Queen,0.5
7,The Wave,1
7,50 First Dates,1
7,The Spirit,4.5
7,Death to Smoochy,2.5
7,Pandorum,4.5
7,Delgo,3.5
7,Nomad: The Warrior,0.5
7,Freddy vs. Jason,3
8,Pirates of the Caribbean: At World's End,4
8,Batman v Superman: Dawn of Justice,2
8,Superman Returns,4
8,The Amazing Spider-Man,4
8,Iron Man 3,3
8,X-Men: The Last Stand,5
8,The Amazing Spider-Man 2,3
8,X-Men: Days of Future Past,4
8,The Great Gatsby,5
8,The Chronicles of Narnia: The Voyage of the Dawn Treader,3
8,White House Down,3
8,Armageddon,4
8,Kung Fu Panda 3,2
8,Home,5
8,War of the Worlds,4
8,Total Recall,3
8,Star Wars: Episode II - Attack of the Clones,4
8,The Croods,3
8,Asterix at the Olympic Games,3
8,Gulliver's Travels,3
8,The Green Hornet,5
8,American Gangster,3
8,National Treasure,3
8,The Tourist,4
8,Gangs of New York,3
8,The Flowers of War,5
8,The Alamo,3
8,Die Hard: With a Vengeance,3
8,Sherlock Holmes,5
8,A.I. Artificial Intelligence,5
8,Hollow Man,3
8,Volcano,4
8,Conan the Barbarian,5
8,Charlotte's Web,1
8,Shutter Island,3
8,The Pink Panther,4
8,Fury,3
8,Walking With Dinosaurs,4
8,Jack and Jill,2
8,Dreamgirls,5
8,Hostage,3
8,War Horse,3
8,The Monuments Men,3
8,Dracula Untold,5
8,Stardust,3
8,Seven Years in Tibet,4
8,I Spy,3
9,Cars 2,3
9,Bad Boys II,3
