ID,FP,BU Region,Approved,On hold,Sourcing start,Interview start,Interview end,Offered,Filled,Status
902,P,96,2014-01-12,,2014-01-18 00:00:00,2014-01-29 00:00:00,,,,Interview start
11470,F,98,2014-01-13,,2014-01-18 00:00:00,,,,,Sourcing start
1798,F,13,2014-01-24,,2014-01-29 00:00:00,,,,,Sourcing start
16913,F,20,2014-01-24,,2014-01-29 00:00:00,,,,,Sourcing start
666,P,1,2014-01-08,,2014-01-13 00:00:00,2014-01-27 00:00:00,,,,Interview start
10902,P,2,2014-01-08,,2014-01-17 00:00:00,2014-01-28 00:00:00,,,,Interview start
16390,P,20,2014-01-31,,,,,,,Approved
11964,P,12,2014-01-15,,2014-01-21 00:00:00,,,,,Sourcing start
18542,P,10,2014-01-29,,,,,,,Approved
831,F,1,2014-01-28,,,,,,,Approved
6128,P,95,2014-01-05,,2014-01-13 00:00:00,,,,,Sourcing start
13112,P,3,2014-01-03,,2014-01-11 00:00:00,2014-01-22 00:00:00,,,,Interview start
18505,P,21,2014-01-05,,2014-01-13 00:00:00,2014-01-27 00:00:00,,,,Interview start
4704,F,22,2014-01-25,,,,,,,Approved
11576,F,10,2014-01-12,,2014-01-20 00:00:00,,,,,Sourcing start
8176,P,12,2014-01-13,,2014-01-21 00:00:00,,,,,Sourcing start
2886,P,12,2014-01-11,,2014-01-19 00:00:00,2014-01-29 00:00:00,,,,Interview start
14768,F,24,2014-01-18,,2014-01-26 00:00:00,,,,,Sourcing start
18733,P,2,2014-01-26,,2014-01-31 00:00:00,,,,,Sourcing start
10085,P,9,2014-01-14,,2014-01-21 00:00:00,2014-01-31 00:00:00,,,,Interview start
12712,F,5,2014-01-09,,2014-01-14 00:00:00,2014-01-31 00:00:00,,,,Interview start
16714,P,13,2014-01-29,,,,,,,Approved
19286,F,23,2014-01-08,,2014-01-17 00:00:00,,,,,Sourcing start
16327,P,16,2014-01-20,,2014-01-28 00:00:00,,,,,Sourcing start
17608,P,13,2014-01-28,,,,,,,Approved
8684,P,22,2014-01-22,,2014-01-27 00:00:00,,,,,Sourcing start
13414,F,2,2014-01-03,,2014-01-10 00:00:00,2014-01-28 00:00:00,,,,Interview start
3632,F,1,2014-01-07,,2014-01-13 00:00:00,2014-01-23 00:00:00,,,,Interview start
15529,P,14,2014-01-24,,2014-01-30 00:00:00,,,,,Sourcing start
9576,F,20,2014-01-26,,,,,,,Approved
10453,F,6,2014-01-01,,2014-01-09 00:00:00,2014-01-25 00:00:00,,,,Interview start
3814,F,95,2014-01-25,,2014-01-30 00:00:00,,,,,Sourcing start
10106,F,11,2014-01-17,,2014-01-23 00:00:00,,,,,Sourcing start
16330,F,5,2014-01-16,,2014-01-24 00:00:00,,,,,Sourcing start
619,P,15,2014-01-21,,2014-01-27 00:00:00,,,,,Sourcing start
6466,F,7,2014-01-22,,2014-01-30 00:00:00,,,,,Sourcing start
19439,F,11,2014-01-29,,,,,,,Approved
15245,P,16,2014-01-24,,2014-01-29 00:00:00,,,,,Sourcing start
11433,F,7,2014-01-26,,,,,,,Approved
13577,P,17,2014-01-29,,,,,,,Approved
19435,P,2,2014-01-08,,2014-01-15 00:00:00,,,,,Sourcing start
7212,F,21,2014-01-16,,2014-01-23 00:00:00,,,,,Sourcing start
18568,F,2,2014-01-27,,,,,,,Approved
13622,P,6,2014-01-17,,2014-01-24 00:00:00,,,,,Sourcing start
593,F,20,2014-01-17,,2014-01-25 00:00:00,,,,,Sourcing start
8826,F,20,2014-01-02,,2014-01-10 00:00:00,2014-01-26 00:00:00,,,,Interview start
3854,F,12,2014-01-10,,2014-01-17 00:00:00,2014-01-29 00:00:00,,,,Interview start
6510,P,18,2014-01-02,,2014-01-09 00:00:00,2014-01-26 00:00:00,,,,Interview start
13227,P,94,2014-01-31,,,,,,,Approved
11839,F,98,2014-01-04,,2014-01-09 00:00:00,2014-01-24 00:00:00,,,,Interview start
11999,P,18,2014-01-11,,2014-01-19 00:00:00,,,,,Sourcing start
2035,F,9,2014-01-28,,,,,,,Approved
376,P,13,2014-01-23,,2014-01-29 00:00:00,,,,,Sourcing start
8443,F,22,2014-01-08,,2014-01-13 00:00:00,2014-01-25 00:00:00,,,,Interview start
2334,F,2,2014-01-23,,,,,,,Approved
14145,P,5,2014-01-05,,2014-01-11 00:00:00,2014-01-26 00:00:00,,,,Interview start
16893,F,23,2014-01-21,,2014-01-26 00:00:00,,,,,Sourcing start
1565,P,3,2014-01-05,,2014-01-13 00:00:00,,,,,Sourcing start
13657,F,20,2014-01-21,,2014-01-29 00:00:00,,,,,Sourcing start
15314,F,18,2014-01-01,,2014-01-08 00:00:00,2014-01-26 00:00:00,,,,Interview start
3647,F,4,2014-01-13,,2014-01-22 00:00:00,,,,,Sourcing start
5400,P,12,2014-01-30,,,,,,,Approved
1302,F,1,2014-01-20,,2014-01-28 00:00:00,,,,,Sourcing start
544,F,9,2014-01-29,,,,,,,Approved
16597,P,13,2014-01-30,,,,,,,Approved
13084,F,17,2014-01-27,,,,,,,Approved
6301,P,18,2014-01-06,,2014-01-14 00:00:00,2014-01-29 00:00:00,,,,Interview start
14114,P,96,2014-01-12,,2014-01-17 00:00:00,2014-01-30 00:00:00,,,,Interview start
19140,F,22,2014-01-23,,,,,,,Approved
19616,P,24,2014-01-07,,2014-01-15 00:00:00,2014-01-28 00:00:00,,,,Interview start
1549,F,98,2014-01-10,,2014-01-15 00:00:00,,,,,Sourcing start
14260,F,4,2014-01-10,,2014-01-18 00:00:00,,,,,Sourcing start
9811,F,96,2014-01-17,,2014-01-22 00:00:00,,,,,Sourcing start
5874,F,15,2014-01-15,,2014-01-21 00:00:00,,,,,Sourcing start
3880,F,16,2014-01-01,,2014-01-08 00:00:00,2014-01-24 00:00:00,,,,Interview start
14102,F,4,2014-01-23,,2014-01-30 00:00:00,,,,,Sourcing start
8529,F,16,2014-01-02,,2014-01-10 00:00:00,2014-01-29 00:00:00,,,,Interview start
16384,F,18,2014-01-09,,2014-01-16 00:00:00,2014-01-29 00:00:00,,,,Interview start
6154,F,18,2014-01-29,,,,,,,Approved
18513,F,22,2014-01-16,,,,,,,Approved
13678,P,9,2014-01-21,,2014-01-29 00:00:00,,,,,Sourcing start
8105,P,1,2014-01-04,,2014-01-11 00:00:00,2014-01-30 00:00:00,,,,Interview start
19374,F,8,2014-01-17,,2014-01-22 00:00:00,,,,,Sourcing start
15812,P,96,2014-01-20,,2014-01-25 00:00:00,,,,,Sourcing start
18639,F,96,2014-01-30,,,,,,,Approved
8604,P,17,2014-01-14,,2014-01-22 00:00:00,,,,,Sourcing start
11980,P,20,2014-01-31,,,,,,,Approved
13607,F,19,2014-01-02,,2014-01-08 00:00:00,2014-01-18 00:00:00,,,,Interview start
19493,F,98,2014-01-06,,2014-01-13 00:00:00,2014-01-30 00:00:00,,,,Interview start
3907,P,21,2014-01-01,,2014-01-10 00:00:00,2014-01-28 00:00:00,,,,Interview start
12638,P,3,2014-01-05,,2014-01-12 00:00:00,2014-01-28 00:00:00,,,,Interview start
2806,P,6,2014-01-28,,,,,,,Approved
18192,F,15,2014-01-23,,2014-01-31 00:00:00,,,,,Sourcing start
16110,P,4,2014-01-30,,,,,,,Approved
7907,P,94,2014-01-18,,2014-01-25 00:00:00,,,,,Sourcing start
5352,P,2,2014-01-18,,2014-01-26 00:00:00,,,,,Sourcing start
8448,P,11,2014-01-17,,2014-01-22 00:00:00,,,,,Sourcing start
5441,F,96,2014-01-08,,2014-01-15 00:00:00,2014-01-27 00:00:00,,,,Interview start
17168,P,24,2014-01-12,,2014-01-17 00:00:00,2014-01-27 00:00:00,,,,Interview start
12908,F,11,2014-01-25,,,,,,,Approved
9415,P,9,2014-01-28,,,,,,,Approved
19484,P,9,2014-01-20,,2014-01-26 00:00:00,,,,,Sourcing start
13990,F,96,2014-01-15,,2014-01-20 00:00:00,2014-01-30 00:00:00,,,,Interview start
4616,F,8,2014-01-13,,2014-01-19 00:00:00,2014-01-29 00:00:00,,,,Interview start
14420,F,18,2014-01-24,,2014-01-29 00:00:00,,,,,Sourcing start
11627,F,4,2014-01-11,,2014-01-18 00:00:00,,,,,Sourcing start
9928,F,20,2014-01-28,,,,,,,Approved
292,F,18,2014-01-05,,2014-01-10 00:00:00,2014-01-24 00:00:00,,,,Interview start
4118,P,11,2014-01-13,,2014-01-22 00:00:00,,,,,Sourcing start
2648,F,23,2014-01-23,,,,,,,Approved
1678,P,14,2014-01-13,,2014-01-18 00:00:00,2014-01-29 00:00:00,,,,Interview start
15020,P,99,2014-01-30,,,,,,,Approved
18221,P,8,2014-01-13,,2014-01-18 00:00:00,,,,,Sourcing start
11197,F,97,2014-01-26,,,,,,,Approved
4675,F,13,2014-01-31,,,,,,,Approved
14019,F,16,2014-01-25,,2014-01-31 00:00:00,,,,,Sourcing start
9311,F,14,2014-01-10,,2014-01-19 00:00:00,,,,,Sourcing start
14567,P,5,2014-01-05,,2014-01-13 00:00:00,2014-01-29 00:00:00,,,,Interview start
1753,F,21,2014-01-03,,2014-01-09 00:00:00,2014-01-19 00:00:00,,,,Interview start
9602,P,9,2014-01-19,,2014-01-27 00:00:00,,,,,Sourcing start
13101,P,99,2014-01-03,,2014-01-12 00:00:00,2014-01-22 00:00:00,,,,Interview start
16835,P,8,2014-01-20,,2014-01-25 00:00:00,,,,,Sourcing start
8178,P,5,2014-01-17,,2014-01-23 00:00:00,,,,,Sourcing start
18573,F,96,2014-01-03,,2014-01-12 00:00:00,2014-01-30 00:00:00,,,,Interview start
10682,F,2,2014-01-13,,2014-01-19 00:00:00,,,,,Sourcing start
1389,P,8,2014-01-24,,,,,,,Approved
2580,P,10,2014-01-11,,2014-01-18 00:00:00,,,,,Sourcing start
6060,P,21,2014-01-05,,2014-01-10 00:00:00,2014-01-26 00:00:00,,,,Interview start
13977,F,95,2014-01-05,,2014-01-13 00:00:00,2014-01-23 00:00:00,,,,Interview start
14837,F,16,2014-01-16,,2014-01-22 00:00:00,,,,,Sourcing start
12938,F,1,2014-01-15,,2014-01-22 00:00:00,,,,,Sourcing start
8303,P,12,2014-01-08,,2014-01-14 00:00:00,2014-01-28 00:00:00,,,,Interview start
19553,P,98,2014-01-05,,2014-01-10 00:00:00,2014-01-23 00:00:00,,,,Interview start
11607,P,18,2014-01-03,,2014-01-12 00:00:00,2014-01-29 00:00:00,,,,Interview start
15991,P,19,2014-01-05,,2014-01-12 00:00:00,2014-01-23 00:00:00,,,,Interview start
7863,P,13,2014-01-29,,,,,,,Approved
5628,P,17,2014-01-06,,2014-01-15 00:00:00,2014-01-29 00:00:00,,,,Interview start
3821,F,95,2014-01-10,,2014-01-18 00:00:00,,,,,Sourcing start
11551,P,4,2014-01-21,,2014-01-29 00:00:00,,,,,Sourcing start
18394,F,95,2014-01-21,,2014-01-27 00:00:00,,,,,Sourcing start
6106,F,4,2014-01-24,,2014-01-30 00:00:00,,,,,Sourcing start
4599,F,15,2014-01-15,,2014-01-20 00:00:00,,,,,Sourcing start
12901,P,20,2014-01-18,,2014-01-27 00:00:00,,,,,Sourcing start
6016,P,5,2014-01-22,,2014-01-28 00:00:00,,,,,Sourcing start
16167,P,10,2014-01-08,,2014-01-16 00:00:00,,,,,Sourcing start
8311,F,4,2014-01-11,,2014-01-19 00:00:00,,,,,Sourcing start
13615,F,94,2014-01-17,,2014-01-24 00:00:00,,,,,Sourcing start
8429,F,16,2014-01-13,,2014-01-21 00:00:00,,,,,Sourcing start
2135,P,21,2014-01-30,,,,,,,Approved
5836,F,97,2014-01-17,,2014-01-26 00:00:00,,,,,Sourcing start
3681,P,15,2014-01-31,,,,,,,Approved
15060,P,23,2014-01-11,,2014-01-19 00:00:00,,,,,Sourcing start
4654,F,17,2014-01-23,,2014-01-29 00:00:00,,,,,Sourcing start
17323,F,99,2014-01-29,,,,,,,Approved
17992,F,10,2014-01-12,,2014-01-21 00:00:00,,,,,Sourcing start
11907,P,4,2014-01-11,,2014-01-20 00:00:00,,,,,Sourcing start
10069,P,14,2014-01-18,,2014-01-25 00:00:00,,,,,Sourcing start
4967,F,8,2014-01-18,,2014-01-23 00:00:00,,,,,Sourcing start
16139,F,99,2014-01-05,,2014-01-13 00:00:00,2014-01-28 00:00:00,,,,Interview start
4394,F,24,2014-01-05,,2014-01-11 00:00:00,2014-01-30 00:00:00,,,,Interview start
5406,F,22,2014-01-05,,2014-01-13 00:00:00,2014-01-25 00:00:00,,,,Interview start
17819,P,96,2014-01-02,,2014-01-08 00:00:00,2014-01-21 00:00:00,,,,Interview start
7605,P,95,2014-01-05,,2014-01-12 00:00:00,2014-01-29 00:00:00,,,,Interview start
8855,F,4,2014-01-13,,2014-01-18 00:00:00,,,,,Sourcing start
7972,P,18,2014-01-03,,2014-01-08 00:00:00,2014-01-20 00:00:00,,,,Interview start
4536,F,6,2014-01-23,,,,,,,Approved
8089,F,5,2014-01-03,,2014-01-08 00:00:00,2014-01-23 00:00:00,,,,Interview start
6325,P,96,2014-01-31,,,,,,,Approved
3641,F,22,2014-01-13,,2014-01-19 00:00:00,,,,,Sourcing start
478,F,9,2014-01-18,,2014-01-24 00:00:00,,,,,Sourcing start
4780,F,20,2014-01-03,,2014-01-09 00:00:00,2014-01-26 00:00:00,,,,Interview start
18686,F,98,2014-01-14,,2014-01-21 00:00:00,2014-01-31 00:00:00,,,,Interview start
2097,P,8,2014-01-31,,,,,,,Approved
17738,F,20,2014-01-03,,2014-01-11 00:00:00,2014-01-24 00:00:00,,,,Interview start
1118,F,14,2014-01-24,,,,,,,Approved
19607,P,5,2014-01-05,,2014-01-11 00:00:00,2014-01-29 00:00:00,,,,Interview start
10283,F,12,2014-01-12,,2014-01-19 00:00:00,,,,,Sourcing start
8536,F,99,2014-01-16,,2014-01-22 00:00:00,,,,,Sourcing start
12798,P,20,2014-01-22,,2014-01-31 00:00:00,,,,,Sourcing start
1082,P,97,2014-01-13,,2014-01-19 00:00:00,2014-01-30 00:00:00,,,,Interview start
5344,P,1,2014-01-29,,,,,,,Approved
6053,P,7,2014-01-11,,2014-01-18 00:00:00,,,,,Sourcing start
13572,P,11,2014-01-16,,2014-01-21 00:00:00,,,,,Sourcing start
8540,F,14,2014-01-09,,2014-01-16 00:00:00,,,,,Sourcing start
18962,F,16,2014-01-01,,2014-01-07 00:00:00,2014-01-21 00:00:00,,,,Interview start
14601,F,16,2014-01-03,,2014-01-12 00:00:00,2014-01-31 00:00:00,,,,Interview start
10348,P,14,2014-01-05,,2014-01-14 00:00:00,2014-01-31 00:00:00,,,,Interview start
13376,F,16,2014-01-18,,2014-01-23 00:00:00,,,,,Sourcing start
6988,F,3,2014-01-05,,2014-01-11 00:00:00,2014-01-21 00:00:00,,,,Interview start
10980,P,23,2014-01-21,,2014-01-29 00:00:00,,,,,Sourcing start
1234,P,5,2014-01-03,,2014-01-11 00:00:00,2014-01-26 00:00:00,,,,Interview start
13691,F,7,2014-01-10,,2014-01-17 00:00:00,2014-01-30 00:00:00,,,,Interview start
8914,P,3,2014-01-06,,2014-01-14 00:00:00,2014-01-28 00:00:00,,,,Interview start
19499,P,19,2014-01-09,,2014-01-14 00:00:00,,,,,Sourcing start
12965,F,98,2014-01-19,,2014-01-26 00:00:00,,,,,Sourcing start
782,F,19,2014-01-20,,2014-01-29 00:00:00,,,,,Sourcing start
18967,F,94,2014-01-10,,2014-01-19 00:00:00,,,,,Sourcing start
19799,F,19,2014-01-06,,2014-01-13 00:00:00,2014-01-27 00:00:00,,,,Interview start
7099,P,8,2014-01-05,,2014-01-14 00:00:00,,,,,Sourcing start
15471,P,1,2014-01-13,,2014-01-19 00:00:00,,,,,Sourcing start
3720,P,97,2014-01-22,,2014-01-29 00:00:00,,,,,Sourcing start
17090,P,10,2014-01-13,,2014-01-22 00:00:00,,,,,Sourcing start
16690,F,22,2014-01-10,,2014-01-15 00:00:00,2014-01-28 00:00:00,,,,Interview start
11000,P,21,2014-01-07,,2014-01-15 00:00:00,,,,,Sourcing start
15292,P,12,2014-01-31,,,,,,,Approved
3851,F,14,2014-01-17,,2014-01-24 00:00:00,,,,,Sourcing start
4705,F,94,2014-01-12,,2014-01-18 00:00:00,2014-01-29 00:00:00,,,,Interview start
2413,P,11,2014-01-28,,,,,,,Approved
7025,F,7,2014-01-31,,,,,,,Approved
118,P,97,2014-01-31,,,,,,,Approved
17494,P,18,2014-01-11,,2014-01-18 00:00:00,2014-01-28 00:00:00,,,,Interview start
7773,P,23,2014-01-08,,2014-01-13 00:00:00,2014-01-25 00:00:00,,,,Interview start
8059,P,5,2014-01-17,,2014-01-22 00:00:00,,,,,Sourcing start
11159,P,23,2014-01-28,,,,,,,Approved
13699,F,17,2014-01-08,,2014-01-14 00:00:00,2014-01-28 00:00:00,,,,Interview start
2643,P,9,2014-01-28,,,,,,,Approved
12293,F,18,2014-01-11,,2014-01-16 00:00:00,2014-01-27 00:00:00,,,,Interview start
11511,P,2,2014-01-30,,,,,,,Approved
8406,F,4,2014-01-24,,2014-01-31 00:00:00,,,,,Sourcing start
1852,F,7,2014-01-24,,2014-01-30 00:00:00,,,,,Sourcing start
2848,F,96,2014-01-19,,2014-01-27 00:00:00,,,,,Sourcing start
11720,P,15,2014-01-21,,2014-01-27 00:00:00,,,,,Sourcing start
16994,F,13,2014-01-06,,2014-01-14 00:00:00,2014-01-27 00:00:00,,,,Interview start
4072,P,14,2014-01-09,,2014-01-18 00:00:00,2014-01-30 00:00:00,,,,Interview start
1313,P,14,2014-01-11,,2014-01-16 00:00:00,,,,,Sourcing start
14298,F,4,2014-01-03,,2014-01-10 00:00:00,2014-01-25 00:00:00,,,,Interview start
3391,F,16,2014-01-04,,2014-01-12 00:00:00,2014-01-30 00:00:00,,,,Interview start
4708,F,1,2014-01-05,,2014-01-12 00:00:00,2014-01-31 00:00:00,,,,Interview start
10337,P,9,2014-01-02,,2014-01-09 00:00:00,2014-01-21 00:00:00,,,,Interview start
13141,P,8,2014-01-04,,2014-01-13 00:00:00,2014-01-30 00:00:00,,,,Interview start
8441,F,14,2014-01-14,,2014-01-22 00:00:00,,,,,Sourcing start
12126,F,22,2014-01-02,,2014-01-09 00:00:00,2014-01-28 00:00:00,,,,Interview start
387,P,96,2014-01-29,,,,,,,Approved
8104,P,19,2014-01-12,,2014-01-20 00:00:00,,,,,Sourcing start
4703,F,3,2014-01-20,,2014-01-26 00:00:00,,,,,Sourcing start
9751,F,10,2014-01-03,,2014-01-09 00:00:00,2014-01-23 00:00:00,,,,Interview start
10944,P,17,2014-01-10,,2014-01-19 00:00:00,,,,,Sourcing start
899,F,17,2014-01-08,,2014-01-15 00:00:00,,,,,Sourcing start
13448,F,98,2014-01-15,,2014-01-24 00:00:00,,,,,Sourcing start
12032,P,11,2014-01-13,,2014-01-20 00:00:00,,,,,Sourcing start
14629,P,17,2014-01-01,,2014-01-08 00:00:00,2014-01-25 00:00:00,,,,Interview start
5508,F,10,2014-01-25,,,,,,,Approved
10846,F,17,2014-01-20,,2014-01-28 00:00:00,,,,,Sourcing start
15715,F,22,2014-01-07,,2014-01-16 00:00:00,,,,,Sourcing start
37,F,6,2014-01-21,,2014-01-27 00:00:00,,,,,Sourcing start
15653,F,10,2014-01-19,,2014-01-26 00:00:00,,,,,Sourcing start
10922,F,17,2014-01-22,,2014-01-30 00:00:00,,,,,Sourcing start
3739,F,6,2014-01-23,,,,,,,Approved
12311,F,19,2014-01-14,,2014-01-19 00:00:00,,,,,Sourcing start
6194,P,9,2014-01-28,,,,,,,Approved
11648,P,15,2014-01-07,,2014-01-16 00:00:00,2014-01-28 00:00:00,,,,Interview start
11290,P,15,2014-01-27,,,,,,,Approved
9645,P,17,2014-01-13,,2014-01-18 00:00:00,2014-01-29 00:00:00,,,,Interview start
16427,F,5,2014-01-10,,2014-01-18 00:00:00,,,,,Sourcing start
18653,F,9,2014-01-01,,2014-01-10 00:00:00,2014-01-29 00:00:00,,,,Interview start
19817,P,21,2014-01-28,,,,,,,Approved
18102,P,22,2014-01-17,,2014-01-26 00:00:00,,,,,Sourcing start
11316,P,19,2014-01-17,,2014-01-23 00:00:00,,,,,Sourcing start
8293,F,7,2014-01-03,,2014-01-12 00:00:00,2014-01-29 00:00:00,,,,Interview start
12692,F,95,2014-01-23,,,,,,,Approved
14561,F,2,2014-01-12,,2014-01-19 00:00:00,,,,,Sourcing start
5906,P,10,2014-01-26,,,,,,,Approved
15301,F,96,2014-01-04,,2014-01-11 00:00:00,2014-01-23 00:00:00,,,,Interview start
17559,F,14,2014-01-14,,2014-01-23 00:00:00,,,,,Sourcing start
12554,F,13,2014-01-17,,2014-01-25 00:00:00,,,,,Sourcing start
15914,F,9,2014-01-01,,2014-01-08 00:00:00,2014-01-22 00:00:00,,,,Interview start
9579,P,11,2014-01-30,,,,,,,Approved
3158,P,98,2014-01-27,,,,,,,Approved
9339,P,18,2014-01-29,,,,,,,Approved
3190,F,97,2014-01-21,,2014-01-26 00:00:00,,,,,Sourcing start
12371,F,10,2014-01-07,,2014-01-14 00:00:00,2014-01-31 00:00:00,,,,Interview start
14546,P,95,2014-01-16,,2014-01-24 00:00:00,,,,,Sourcing start
10638,F,6,2014-01-29,,,,,,,Approved
7231,P,22,2014-01-03,,2014-01-12 00:00:00,2014-01-25 00:00:00,,,,Interview start
249,F,8,2014-01-16,,2014-01-22 00:00:00,,,,,Sourcing start
5351,F,17,2014-01-26,,,,,,,Approved
7922,F,2,2014-01-09,,2014-01-18 00:00:00,,,,,Sourcing start
18621,F,98,2014-01-30,,,,,,,Approved
16874,F,2,2014-01-30,,,,,,,Approved
11597,P,1,2014-01-30,,,,,,,Approved
18852,P,94,2014-01-19,,2014-01-26 00:00:00,,,,,Sourcing start
10649,F,8,2014-01-19,,2014-01-25 00:00:00,,,,,Sourcing start
1680,F,20,2014-01-05,,2014-01-13 00:00:00,2014-01-31 00:00:00,,,,Interview start
16341,F,8,2014-01-03,,2014-01-09 00:00:00,2014-01-25 00:00:00,,,,Interview start
16461,F,95,2014-01-10,,2014-01-15 00:00:00,2014-01-25 00:00:00,,,,Interview start
17681,P,99,2014-01-28,,,,,,,Approved
10958,P,4,2014-01-21,,2014-01-28 00:00:00,,,,,Sourcing start
5026,F,15,2014-01-07,,2014-01-13 00:00:00,2014-01-25 00:00:00,,,,Interview start
2308,F,4,2014-01-05,,2014-01-14 00:00:00,2014-01-26 00:00:00,,,,Interview start
17510,P,23,2014-01-29,,,,,,,Approved
7361,P,96,2014-01-05,,2014-01-13 00:00:00,2014-01-30 00:00:00,,,,Interview start
4615,F,7,2014-01-27,,,,,,,Approved
18309,F,16,2014-01-22,,2014-01-27 00:00:00,,,,,Sourcing start
10039,F,96,2014-01-11,,2014-01-16 00:00:00,2014-01-31 00:00:00,,,,Interview start
11514,P,14,2014-01-28,,,,,,,Approved
7369,F,5,2014-01-27,,,,,,,Approved
12570,P,3,2014-01-11,,2014-01-19 00:00:00,,,,,Sourcing start
16334,P,4,2014-01-16,,2014-01-23 00:00:00,,,,,Sourcing start
